Stock Name,Sentiment,Description
Booking Holdings,-0.34,"Marriott is at record highs ahead of early Tuesday results as travel demand rebounds. Hyatt, Airbnb, Expedia, Booking Holdings report Thursday. The post Hotel Giant Kicks Off Big Week For Travel Earnings; Airbus, Booking Holdings Also Loom appeared first on I…"
Booking Holdings,0.0,"LIND earnings call for the period ending June 30, 2023."
Booking Holdings,0.0,"(Bloomberg) -- Whatever theories are being proffered as to why index overseers chose to cap the influence of technology megacaps in the Nasdaq 100, the real ..."
Booking Holdings,0.0,"(marketscreener.com) Every morning, find a selection of analysts' recommendations covering North America and the UK. The list only includes companies that have been the subject of a change of opinion or price target, or of a new coverage. It may be updated du…"
Booking Holdings,0.6369,"In this article, we will be taking a look at the 11 best under the radar stocks to buy according to hedge funds. To skip our detailed analysis of current..."
Booking Holdings,0.3182,"Sonder Holdings Inc. (NASDAQ: SOND; “Sonder”), a leading next-generation hospitality company that is redefining the guest experience through technology and design, continues to expand in Europe, adding 5 new properties to its existing portfolio of 54 properti…"
Booking Holdings,0.6705,"In this piece, we will take a look at the 12 best momentum stocks to buy today. If you want to skip our analysis of the stock market and the latest news, and..."
Booking Holdings,0.7003,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…"
Booking Holdings,0.7003,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…"
Booking Holdings,0.2023,"Once again, RateTiger by eRevMax, a top hotel connectivity distribution provider has been recognized as a Premier Connectivity Partner by Booking.com."
Booking Holdings,0.4019,"(marketscreener.com) 

AMSTERDAM, July 4, 2023 /PRNewswire/ -- Booking.com confirmed today that it remains engaged in constructive discussions with the European Commission on the applicability of the Digital Markets Act to its business, and looks forward to c…"
Booking Holdings,0.0,"Bangalore, 12/07/23: AxisRooms, a leading hotel distribution technology provider, announced that it has been recognised as a Premier Connectivity Partner by Booking.com for 2023, receiving this prestigious status for seven consecutive years since 2017."
Booking Holdings,0.0,Travel agency Booking to defend ETraveli deal at July 7 EU hearing
Booking Holdings,0.5256,"In this article, we will discuss the 20 most popular airlines in the world. If you want to skip our detailed analysis of why passengers opt for certain..."
Booking Holdings,0.0,"In this article, we discuss the 12 most luxurious cruise lines. To skip the detailed analysis of the travel and cruise line industry, go directly to the 5..."
Booking Holdings,-0.0129,"By Anthony O. Goriainoff Ryanair Holdings said Monday that net profit for the first quarter of fiscal 2024 rose, beating consensus, but that traffic for the..."
Booking Holdings,0.6808,"In this week, FIIs purchased equities worth Rs 3,115.26 crore, while DIIs offload equities worth Rs 776.69 crore. In this month so far, FIIs bought equities worth Rs 17,697.89 crore and DII sold equities worth Rs 8,906.19 crore"
Booking Holdings,0.0,"The markets is likely to sustain the momentum, as stock-specific action will pick up with the onset of the Q1FY24 earnings season&quot; Siddhartha Khemka of Motilal Oswal Financial Services has said"
Booking Holdings,0.0,"(marketscreener.com) Amazon.com Inc is partnering with travel booking site Priceline to offer discounts during Tuesday's Prime Day, the first time an online travel agency has participated in the shopping event.https://www.marketscreener.com/quote/stock/AMAZON…"
Booking Holdings,0.1779,Amazon partners with travel site Priceline in a first for Prime Day
Booking Holdings,0.0516,"Ten out of 11 mutual fund houses covered by Nuvama Alternative &amp; Quantitative Research have gone overweight on pharma and healthcare, as against their weightage in Nifty 200."
Booking Holdings,0.0,"In this article, we will be taking a look at the 25 most luxurious hotels in the world. To skip our detailed analysis of the global leisure and hospitality..."
Booking Holdings,0.4939,Salesforce led several software higher amid broad market strength.
Booking Holdings,0.4019,"AMSTERDAM, July 4, 2023 /PRNewswire/ -- Booking.com confirmed today that it remains engaged in constructive discussions with the European Commission on the applicability of the Digital Markets Act (""DMA"") to its business, and looks forward to continuing this …"
Booking Holdings,0.0,"l ChatGPT taking travel and the world by storm, says Euromonitor International’s travel research expert"
Booking Holdings,0.4404,"(marketscreener.com) A prominent digital privacy campaign group on Thursday filed a complaint against Ryanair Holdings PLC in Spain, alleging the popular budget carrier was pushing customers to undergo an ""invasive facial recognition process"". 

Austria's noy…"
Booking Holdings,0.6486,"A ""special rebalance"" of the Nasdaq 100 index will take place later this month as exchange operator Nasdaq looks to reduce the concentration of heavyweight companies that account for nearly half of the index's weight.A blistering rally in growth and technolog…"
Booking Holdings,0.7096,"NEW YORK : Amazon shoppers snagged deals on food delivery, travel and healthcare during a two-day Prime Event that ended on Wednesday, highlighting the potential for growth in services at an e-retailing giant long focused on goods.Amazon's 200 million U.S. Pr…"
Booking Holdings,0.8074,Here is a strategy to help investors get in on these fast movers and rake in handsome gains.
Booking Holdings,0.3182,"(marketscreener.com) 
Sonder Holdings Inc. , a leading next-generation hospitality company that is redefining the guest experience through technology and design, continues to expand in Europe, adding 5 new properties to its existing portfolio of 54 properties…"
Booking Holdings,0.3182,"A short build-up was seen in 57 stocks, including Container Corporation of India, Coforge, ABB India, Cummins India, and Shree Cements. An increase in OI along with a price fall indicates a build-up of short positions."
Booking Holdings,0.4767,"Mondee Holdings has introduced a mobile-first artificial intelligence (AI) platform with integrated multi-party conversational commerce. With the integration of this new Abhi platform, the Mondee Travel Marketplace offers a combination of leading technologies…"
Booking Holdings,0.4767,"(marketscreener.com) Ryanair is seeing no
sign of a change in booking habits due to a heatwave in parts of
Europe and if anything expects wet weather in other parts of the
continent to boost Mediterranean holidays, Chief Executive
Michael O'Leary said on Mond…"
Booking Holdings,0.4019,"In this article, we will look at the 20 cheapest countries to live in Europe. If you wish to skip our detailed analysis on migrating to Europe and the..."
Booking Holdings,0.128,"(marketscreener.com) THORNTON, Colo., July 25, 2023 -- Sonder Holdings Inc. , a leading next-generation hospitality company that is redefining the guest experience through technology and design, has launched its first hotel collection, Powered by Sonder. Powe…"
Booking Holdings,-0.34,"(marketscreener.com) 
Latest report signals a rebound to pre-pandemic levels despite ongoing supply chain disruptions

https://www.marketscreener.com/quote/stock/E2OPEN-PARENT-HOLDINGS-I-108367217/news/E2open-Ocean-Shipping-Index-Indicates-Continued-Reduction…"
Booking Holdings,-0.431,"(marketscreener.com) 
 By Anthony O. Goriainoff 


 Ryanair Holdings said Monday that net profit for the first quarter of fiscal 2024 rose, beating consensus, but that traffic for the full year is expected to be lower than previous guidance due to Boeing deli…"
Booking Holdings,0.34,"Asia-Pacific Shared Mobility Market By Service Type (Shared, Rental), By Vehicle Type (Two-Wheeler, Passenger Car, Commercial Vehicles), By Booking Type (Online, Offline), By Commute Type (Inter-City, Intra-City) By Country, Competition, Forecast & Opportunit…"
Booking Holdings,0.0,"Cutting-Edge Machine Learning Technology Transforms Jet Booking and Brokerage Experience by Automating Traditionally Manual Process  LAS VEGAS, July ..."
Booking Holdings,0.296,"Shares closed Friday at $109 on Friday, about 20% below the all-time record set January 2020."
Booking Holdings,0.2732,"The sentiment of U.S. consumers on the economy and its future outlook bolstered in June and July. On Jul 14, the University of Michigan reported that the preliminary index of the U.S. consumer sentiment for July came in at 72.6, well above the consensus estim…"
Booking Holdings,-0.0516,"After months of uncertainty about the economy's health and whether bank stresses from this past spring would weigh too heavily on credit conditions, the possibility of the Federal Reserve pulling off a soft landing is looking brighter."
Booking Holdings,0.0,"(marketscreener.com) 
 
 
 REFINITIV STREETEVENTS
 
 
 EDITED TRANSCRIPT
 
 
 HTZ.OQ - Q2 2023 Hertz Global Holdings Inc Earnings Call
 
 
 EVENT DATE/TIME: JULY 27, 2023 / 12:30PM GMT
 
 
 OVERVIEW:
 
 
 Company reported EBITDA of...https://www.marketscreene…"
Booking Holdings,0.0,"Electric vehicles are becoming more mainstream. Instead of being an oddity, it’s more than likely you know someone who owns one. We know at least three people who’ve made the…"
Booking Holdings,0.0,"NORWALK, Conn., July 3, 2023 /PRNewswire/ -- Booking Holdings (NASDAQ: BKNG) announced today that it intends to hold a conference call to discuss its second quarter 2023 financial results on Thursday, August 3 at 4:30 p.m. ET. The event will be webcasted at i…"
Booking Holdings,0.0,"(marketscreener.com) 
Next-Gen Conversational and Generative A.I. Platform Now Fully Integrated with Mondee’s Marketplace, Bringing Immersive Travel Experiences to Travelers Worldwide, Incorporating Global Knowledge and Local Delivery to the Fingertips of Tra…"
